,Rn_V_myTSEB,Rn_S_myTSEB,LE_V_myTSEB,LE_S_myTSEB,H_V_myTSEB,H_S_myTSEB,G_myTSEB,Trad_V_myTSEB,Trad_S_myTSEB
0,251.38392375979595,125.77215403077153,141.85719606275262,112.95342579065179,109.52672769704333,-22.336714270675838,35.155442510795574,292.6376037597656,288.9680134133645
1,46.17626521725418,262.1498473250654,4.387872028359851,24.576652831143633,41.78839318889433,146.83571609016047,90.73747840376132,286.6191711425781,287.93736088708135
2,274.0567450719517,290.85893584597306,-35.354156012116675,99.39846016333516,309.41090108406837,105.26607226511518,86.19440341752271,297.71661376953125,302.86626020624993
3,401.6541790571987,-44.06735622038696,0.0,-127.9067594870252,401.6541790571987,99.26297794377366,-15.423574677135436,313.7115478515625,318.3770325749123
4,203.62760804430206,41.83066051933113,0.0005837822993726149,-199.43487486932474,203.6270242620027,226.62466300662885,14.640872382027036,298.6717529296875,307.2347823531734
5,262.4732044713427,8.141217630311075,0.0,-148.33009940072043,262.4732044713427,153.62189086042264,2.849426170608876,302.7859191894531,307.8474226317329
6,130.9582374439013,53.38004666470866,0.0,-174.48726261620865,130.9582374439013,209.18429294826927,18.68301633264803,314.5627746582031,322.3687639895194
7,97.07285562731037,12.061055012648097,0.0,-389.5496715621265,97.07285562731037,397.38935732034776,4.2213692544268335,303.71807861328125,310.966634139475
8,187.8582298247207,97.16243054305534,0.0,-27.609404843877876,187.8582298247207,90.76498469686385,34.00685069006936,294.65203857421875,297.44404519003723
9,228.14605704967855,-127.66365115931481,0.0,-653.3731467472408,228.14605704967855,570.3917734936862,-44.68227790576018,313.1942138671875,331.0182688332882
10,221.62476085137067,56.09761164283515,0.0004504116127463931,-321.13548251965574,221.62431043975792,357.59884208280965,19.63425207968121,308.32012939453125,321.2587212148789
11,166.26411651376134,-49.0240440276892,0.0,-411.8329203882713,166.26411651376134,379.96729177027333,-17.15841540969122,308.306640625,317.98625113738603
12,336.4089143367486,136.9579562170445,197.92534857091232,59.45050798037808,138.48356576583626,32.313556105767645,45.19389213089879,298.05084228515625,299.06028598748276
13,551.3929508046565,97.49981094791525,0.0,-602.6103687137985,551.3929508046565,665.9852458299434,34.124933831770335,289.47442626953125,311.7953768408699
14,478.1206440111111,152.71602252523408,0.0,-382.5599393543607,478.1206440111111,481.82535399576284,53.45060788383193,311.1424560546875,322.85917837270034
15,321.9743353424164,-220.6685796528089,0.0,-1280.8075482030315,321.9743353424164,1137.3729714287058,-77.23400287848311,312.2369079589844,343.4629396607485
