,Rn_V_pyTSEB,Rn_S_pyTSEB,LE_V_pyTSEB,LE_S_pyTSEB,H_V_pyTSEB,H_S_pyTSEB,G_pyTSEB,Trad_V_pyTSEB,Trad_S_pyTSEB
8703,592.9350997115587,17.387940550542854,103.52307,3.8294916,489.412,7.4726706,6.085779,287.7571,286.6805
8704,43.66559819445125,-2.7066784869793423,0.0,0.0,43.6656,-1.7593422,-0.9473381,288.6507,298.51797
8705,141015.61372122265,-292961.3891321262,4062.2754,0.0,110248.125,36066.855,-12603.982,1828.7734,1e-06
8706,288.5000156450502,250.86828226973813,0.0,0.0,288.50003,163.06438,87.803894,299.0286,310.81143
8707,inf,-inf,,0.0,inf,,,,1e-06
8708,259.68922159619524,1.0851411368530322,0.0,0.0,259.68924,0.70534116,0.37979907,295.13477,301.74487
8709,76.00595918669,4.686553385439815,0.0,0.0,76.00597,3.04626,1.6402938,302.4716,303.57846
8710,11.419395737511515,306.87395612213584,0.0,0.0,11.419395,199.46808,107.40588,288.7129,292.81247
8711,613.4373532088688,134.6075786872533,123.88751,15.034569,489.54987,72.46035,47.11265,318.97418,317.37018
8712,391.3948713117941,18.060707159194664,0.0,0.0,391.39487,11.73946,6.3212476,306.96753,314.80212
8713,213.80014526510183,390.5953830306661,0.0,0.0,213.80014,253.88701,136.70839,308.2466,329.59393
8714,83.97379567844706,-24.52644888486161,0.0,0.0,83.9738,-15.942191,-8.584256,288.52463,297.13293
8715,11587.13243234903,-12018.704791228387,-143.02771,0.0,7031.9673,21147.826,140.69324,293.37485,1e-06
8716,567.1915065900163,-66.8135553913642,0.0,0.0,567.1915,-43.42881,-23.384743,301.72464,321.30902
8717,44.912880605505194,-64.16419264511292,0.0,0.0,44.91288,-41.706726,-22.457466,308.80142,317.84604
8718,43.67936373658466,31.788379606367755,10.371311,0.6211605,33.30805,20.041286,11.125933,297.928,296.67474
8719,133.64119573196592,369.04714817573,4.466629,289.63806,129.17456,-49.757412,129.1665,314.67075,309.0965
8720,371.1712061945141,417.11302514053943,0.0,0.0,371.1712,271.12347,145.98955,288.30634,305.20953
8721,125.52856783374074,68.25373226714704,0.0,0.0,125.528564,44.364925,23.888805,298.00534,301.2594
8722,inf,-inf,,0.0,-inf,,,,1e-06
8723,402.3248863541986,100.70910101190935,0.0,0.0,402.3249,65.46091,35.248184,316.54156,345.53754
8724,293.7437012269796,174.6630576134182,39.58722,59.37143,254.1565,54.15956,61.13207,305.66528,307.63046
8725,2.095256588506549,-32.913514849606436,0.0,0.0,2.0952566,-21.393784,-11.51973,307.35757,314.91052
8726,28871.534444587764,-54969.884077018316,5051.951,0.0,19166.027,103574.75,-9282.143,398.04846,1e-06
8727,223.07553970377984,9.010751912968633,9.834717,3.3292022,213.24084,2.5277872,3.1537633,291.2599,290.41986
8728,inf,-inf,,0.0,inf,,,,1e-06
8729,19.960836304706444,334.35620155951466,0.0,0.0,19.960836,217.33154,117.024666,302.24286,310.3132
8730,152.4826507877289,506.9817479267274,127.32896,201.8363,25.153696,127.70184,177.4436,290.44247,292.79428
8731,110.04984338107042,317.92674257565045,0.0,0.0,110.04984,206.6524,111.27436,310.22263,318.84515
8732,693.358522148796,-584.0432757194275,0.0,0.0,693.3585,-379.6281,-204.41515,318.78574,378.72086
8733,28.75491075863011,45.60085431267302,0.0,0.0,28.754911,29.64056,15.960301,295.9811,307.7835
8734,381.73828557986064,286.373660289643,144.3819,106.47371,237.35638,79.669174,100.23078,310.19006,313.21664
8735,55.90974136773921,-61.07204643973753,0.0,0.0,55.909744,-39.69683,-21.375214,312.11615,319.62823
8736,48474.35899878797,-48861.089977217,-12.671555,0.0,45357.29,34585.727,179.36241,332.44995,1e-06
8737,78.48497122622948,-245.47363003356523,0.0,0.0,78.48497,-159.55786,-85.91577,314.99728,345.57806
8738,187.39266574202458,148.27045470389905,0.0,0.0,187.39265,96.37579,51.894657,294.82364,298.21292
8739,700.5840822231291,-88.93119739608957,0.0,0.0,700.5841,-57.80528,-31.12592,296.32385,335.49014
8740,18423.67971904342,-18943.654742378403,-291.12534,0.0,9601.171,20770.592,162.35524,318.61032,1e-06
8741,inf,-inf,,0.0,-inf,,,,1e-06
8742,9838379.379524643,-9967299.562266242,,0.0,-1125495.6,,,-1001.501,1e-06
8743,-7.97480710818558,-17.381626271001025,0.0,0.0,-7.9748077,-11.298058,-6.0835686,295.38065,297.5529
8744,442.3169241265758,123.01391758802242,0.0,0.0,442.31693,79.959045,43.05487,313.3592,324.7985
8745,178.43752480101074,-70.05540838844553,0.0,0.0,178.43753,-45.53601,-24.519392,288.0476,299.40765
8746,51.78862781974501,-26.180113370402832,0.0,0.0,51.788628,-17.017075,-9.163038,311.25327,313.70392
8747,inf,-inf,,0.0,inf,,,,1e-06
8748,421.73250866687295,85.13304826990341,195.26097,23.923658,226.47154,31.41282,29.796564,298.01602,298.5248
8749,172.2435056655841,30.703956622468695,0.0,0.0,172.2435,19.957573,10.746385,301.8856,314.62653
8750,-0.5112964363127919,-98.61951015491292,0.0,0.0,-0.5112963,-64.10268,-34.516827,302.26154,315.8267
8751,1287.077505130842,-862.4130228977176,0.0,0.0,1287.0775,-560.5685,-301.84454,298.87894,394.93417
8752,445.41466153797734,-172.3300109228437,0.0,0.0,445.41467,-112.01451,-60.315506,295.1743,326.32883
8753,85.69843925306503,-229.76750147856797,0.0,0.0,85.69844,-149.34888,-80.418625,316.9088,343.6037
8754,110.90239160772946,-11.023496490873498,0.0,0.0,110.90239,-7.165274,-3.8582244,312.32684,329.06766
8755,255.2556341566676,32.57278381677938,0.0,0.0,255.25563,21.172306,11.400472,294.55176,306.15723
8756,205.6995108531792,10.62557862953335,38.72023,89.51562,166.97928,-82.60899,3.7189515,317.82495,295.54535
8757,22.505737463286167,148.2409082139818,0.0,0.0,22.505737,96.35659,51.884315,316.35953,320.9803
8758,616.9323065053995,81.07319277434766,0.0,0.0,616.9323,52.69757,28.375612,315.00912,349.8166
8759,100.99771692926478,-45.31670869416229,0.0,0.0,100.99771,-29.45586,-15.860847,307.967,316.36026
8760,125.27875959010586,-254.8266224120938,0.0,0.0,125.27876,-165.63731,-89.189316,294.623,331.1163
8761,598.6148324281849,30.34300501197339,0.0,0.0,598.6148,19.722952,10.62005,311.8225,332.18176
8762,4101.957942536769,-4131.805813873028,1947.998,0.0,3701.391,5919.635,-6698.7905,319.45462,1e-06
8763,230.0958342094043,193.22484634221797,0.0,0.0,230.09584,125.59615,67.6287,304.84152,309.20535
8764,25.923309359795176,64.49327944658253,0.0,0.0,25.92331,41.92063,22.572647,290.23145,297.765
8765,8.067625370167558,-42.180569367024084,0.0,0.0,8.067625,-27.41737,-14.763199,304.8635,309.3686
8766,inf,-inf,,0.0,inf,,,,1e-06
8767,275.71906967596533,-0.8032314686206359,140.20798,9.542286,135.51108,-10.064386,-0.28113094,312.56995,310.607
8768,-2648.2167486914404,1627.373101278069,-16.07837,1045.9832,-2632.1384,11.809315,569.58057,-33.675323,304.54514
8769,472.53720437629977,-0.06740427100791635,0.0,0.0,472.5372,-0.043813705,-0.023591995,305.66745,321.30783
8770,164.57400108652604,-64.49690819347553,0.0,0.0,164.574,-41.922993,-22.573917,303.74,316.9983
8771,inf,-inf,,0.0,inf,,,,1e-06
8772,77.57273046777473,223.78270524120728,0.0,0.0,77.57273,145.45876,78.323944,294.51947,307.31546
8773,-12.712374431731995,-22.0880198795628,0.0,0.0,-12.712375,-14.357214,-7.7308064,289.99893,292.0367
8774,119.33789535381226,40.12284050152779,56.47877,118.78085,62.859127,-92.701004,14.0429945,307.96317,301.66293
8775,1064.7026094564785,-641.2491374756572,0.0,0.0,1064.7026,-416.81195,-224.4372,314.39435,381.47604
8776,278.83650745075374,125.11512790535335,0.0,0.0,278.8365,81.324844,43.7903,292.74484,310.24075
8777,327.9633148924337,-109.92561741854061,0.0,0.0,327.96332,-71.451645,-38.473965,296.64505,314.3771
8778,994.2616203824224,-329.3213392815958,0.0,0.0,994.2616,-214.05887,-115.262474,292.46173,339.7506
8779,155.88234742313384,-87.90454461199411,0.0,0.0,155.88235,-57.137955,-30.766586,295.76135,312.8826
8780,418981.95666086685,-468362.30805890664,,0.0,105952.1,,,1192.2126,1e-06
8781,50105977.64553561,-50909566.68255267,1706299.6,0.0,8967465.0,462800.75,-695420.6,5841.834,1e-06
8782,553.8574185112128,170.08354822051484,0.0,0.0,553.8574,110.55431,59.529243,290.48068,304.22702
8783,266.40414006257674,277.11069668379565,0.0,0.0,266.4041,180.12195,96.98874,299.95868,307.65338
8784,343133603.9434845,-459960606.1254777,,0.0,221417040.0,,,757725.3,1e-06
8785,inf,-inf,,0.0,inf,,,,1e-06
8786,538.3639864234913,-100.916738415909,0.0,0.0,538.364,-65.59589,-35.320854,319.1437,329.66763
8787,255.09234140298497,-261.6674602040548,0.0,0.0,255.09235,-170.08385,-91.5836,310.04968,342.8354
8788,167.44125374068875,294.9955688004453,0.0,0.0,167.44125,191.74713,103.24845,314.116,322.47635
8789,342.06254209591805,-371.3966591270854,0.0,0.0,342.06253,-241.40784,-129.98883,304.91516,351.19363
8790,1109.8536068749515,-737.4488525863247,0.0,0.0,1109.8536,-479.34177,-258.1071,312.00522,391.57272
8791,814.4711172637731,-246.37370129608823,0.0,0.0,814.4711,-160.14291,-86.23079,309.8344,341.387
8792,550.2298123474407,79.30435595272688,403.303,19.554066,146.92679,31.99377,27.756525,312.5962,313.07434
8793,382.5875549047598,181.41596875229396,0.0,0.0,382.58755,117.92037,63.495583,303.0235,324.37387
8794,127.55445214178678,154.13624251622653,0.0,0.0,127.55446,100.18856,53.947685,293.57843,300.86075
8795,10078.38810392013,-10172.28417673575,,0.0,5973.4595,,,308.3755,1e-06
8796,116.83870443435464,437.8215676682445,150.60599,39.556168,-33.76727,245.02785,153.23755,313.2616,326.37323
8797,247.71326869206024,12.99900155333998,0.0,0.0,247.71327,8.44935,4.54965,288.5579,294.07007
8798,176.6501521391479,364.2348040815274,24.032059,105.800095,152.6181,130.95253,127.48218,290.544,294.2213
8799,160.35663588650107,437.90255841622286,35.97458,255.66037,124.38205,28.976286,153.2659,303.76962,304.70972
8800,1.3441920300680366,-102.76365528884726,0.0,0.0,1.3441925,-66.79638,-35.967278,289.28506,304.49698
8801,249.27223075154222,24.37650524142221,98.84097,8.483962,150.43124,7.3607674,8.531777,302.228,302.3321
8802,inf,-inf,,0.0,inf,,,,1e-06
8803,-44.37260779051432,-21.95686313926551,0.0,0.0,-44.37261,-14.271961,-7.684902,303.5324,305.40436
8804,771.1558811439118,-19.74923582887334,0.0,0.0,771.1559,-12.837004,-6.912233,302.48224,341.87607
8805,86751030.98533581,-110812298.77925293,,0.0,8937992.0,,,9384.534,1e-06
8806,150.65268569698742,530.1580175890275,49.833267,114.02879,100.81943,230.57393,185.5553,289.7846,295.9694
8807,493.58903439798223,-42.67584303848702,0.0,0.0,493.58905,-27.739298,-14.936544,314.0377,346.09476
8808,144.23393536413474,-129.97751670681566,0.0,0.0,144.23393,-84.48538,-45.492126,310.16998,328.77332
8809,445.0407602004601,-33.419600194526964,0.0,0.0,445.04074,-21.72274,-11.69686,312.3154,325.65884
8810,296.47413158427,-242.37881055763643,0.0,0.0,296.47412,-157.54623,-84.83258,311.49017,341.07425
8811,307.89160086461743,236.308028426163,0.0,0.0,307.8916,153.60022,82.707825,312.39597,321.00754
8812,inf,-inf,,0.0,inf,,,,1e-06
8813,250.8443423085891,-49.852936035014835,0.0,0.0,250.84435,-32.40441,-17.448524,320.2102,325.52133
8814,inf,-inf,,0.0,inf,,,,1e-06
8815,8181.127477742674,-8051.965789008607,61223.22,0.0,2578.3918,7519.456,-30565.672,306.09967,1e-06
8816,inf,-inf,,0.0,inf,,,,1e-06
8817,118.19349683753063,419.487745977595,29.25821,169.71576,88.93529,102.951256,146.82071,311.2843,314.3691
8818,184.33890711334027,19.701185592688134,0.0,0.0,184.3389,12.805771,6.895415,295.3405,293.3614
8819,83.8641345244176,50.013787245706425,0.0,0.0,83.864136,32.508965,17.504826,312.48016,312.62524
8820,341.2231359787952,-25.90823677128266,0.0,0.0,341.22314,-16.840351,-9.067882,299.78323,316.966
8821,123.51442272715718,191.88921729039026,0.7754364,0.0037612915,122.73898,124.724236,67.161224,315.9096,321.49283
8822,-40.890039555221705,-73.72846414790557,0.0,0.0,-40.890038,-47.9235,-25.804962,305.4485,314.3842
8823,1.4735042931234545,-51.270381575198655,0.0,0.0,1.473505,-33.32575,-17.944633,286.52698,294.11612
8824,inf,-inf,,0.0,inf,,,,1e-06
8825,102.64927793464875,222.16417125825228,133.51765,118.884346,-30.868372,25.522375,77.75746,305.01532,307.05447
8826,360.27579096721655,-126.36003546636707,0.0,0.0,360.2758,-82.13402,-44.22601,309.43713,330.29855
8827,65.43066526905571,-40.682326885129406,0.0,0.0,65.430664,-26.443512,-14.238814,291.23538,296.83234
8828,117.9474009317203,82.2649724132043,0.0,0.0,117.9474,53.472237,28.792742,287.36728,293.55478
8829,11575.915261476834,-11436.61840888922,-24.335037,0.0,10577.972,12769.449,275.2229,369.50873,1e-06
8830,173.5874221402533,309.69829828141405,0.0,0.0,173.58742,201.3039,108.39441,301.32333,312.6301
8831,442.5240512573037,178.0623126227643,0.0,0.0,442.52405,115.74049,62.321808,302.76407,331.66492
8832,114.78578861503792,32.24039667446817,0.0,0.0,114.78579,20.956257,11.284138,292.52625,308.77396
8833,215.84777169541843,269.2645730217564,58.92668,70.86461,156.9211,104.157364,94.24259,295.8252,299.06705
8834,97.02113335576186,12.85266981660472,67.13367,2.42268,29.887463,5.931555,4.498434,286.3662,286.39642
8835,517.0178728082464,-419.5942607512066,0.0,0.0,517.0179,-272.73627,-146.85799,314.7905,363.00424
8836,inf,-inf,,0.0,-inf,,,,1e-06
8837,inf,-inf,,0.0,inf,,,,1e-06
8838,364.60383676248273,350.1365211833107,0.0,0.0,364.60382,227.58875,122.54779,302.61716,315.3901
8839,483.4144376934346,134.10272415536772,301.71378,19.544907,181.70065,67.621864,46.93595,294.81738,296.6943
8840,5360.3143137720745,-5224.14686681198,-94.825485,0.0,3615.4968,8989.924,211.08281,316.53946,1e-06
8841,139.83488366567167,-26.628158482510166,0.0,0.0,139.83488,-17.308304,-9.319855,292.89975,299.52908
8842,526.3027192492226,123.63423472052511,0.0,0.0,526.30273,80.36226,43.271988,313.13718,338.79822
8843,86.85158156134978,-193.94386638481737,0.0,0.0,86.85158,-126.063515,-67.88035,303.82526,336.5293
8844,1139.6200902396456,-929.8396916123957,0.0,0.0,1139.6201,-604.3958,-325.4439,310.8884,404.70343
8845,-2.3220876591782798,-70.18321411716911,0.0,0.0,-2.3220901,-45.619087,-24.564123,301.8994,312.78564
8846,inf,-inf,,0.0,inf,,,,1e-06
8847,4.402447174627383,87.47809287196884,3.1160436,21.89209,1.2864032,34.968666,30.61733,296.03036,297.0615
8848,724.3337575265189,-332.98886948253863,0.0,0.0,724.33374,-216.44276,-116.5461,287.44547,339.6199
8849,inf,-inf,,0.0,inf,,,,1e-06
8850,134.20489483004627,189.3462074716611,0.0,0.0,134.2049,123.07504,66.27118,315.26614,327.6917
8851,183.32191933966112,-121.88762789597321,0.0,0.0,183.32193,-79.22696,-42.660667,294.66986,313.2208
8852,inf,-inf,,0.0,inf,,,,1e-06
8853,inf,-inf,,0.0,inf,,,,1e-06
8854,110.97403205385683,106.36694010634892,0.0,0.0,110.97403,69.138504,37.22843,312.1108,317.02332
8855,-26.915087513356298,-122.88868027176696,0.0,0.0,-26.915089,-79.87764,-43.011036,291.8994,307.99142
8856,8.905671926856023,60.49124120693901,0.0,0.0,8.905672,39.319305,21.171936,293.2905,302.73746
8857,466.2391180305258,127.82389111764223,0.0,0.0,466.2391,83.08553,44.738365,298.53363,302.37952
8858,75.53426483809451,431.4680926739504,0.0,0.0,75.53426,280.45425,151.01382,306.81244,316.5102
8859,623.1100304102777,-293.2595299704752,0.0,0.0,623.11005,-190.61868,-102.64083,308.53214,348.20657
8860,inf,-inf,,0.0,inf,,,,1e-06
8861,292.4982354404325,234.50125228273566,0.0,0.0,292.49823,152.42581,82.07544,299.43307,339.2204
8862,770.5544794430413,-270.40510489326283,0.0,0.0,770.5545,-175.7633,-94.64178,306.20337,345.48422
8863,257975.7438763701,-261259.93614352963,,0.0,214303.97,,,1063.4143,1e-06
8864,146.4257479015778,33.24790634847986,0.0,0.0,146.42575,21.61114,11.636766,309.49942,314.21793
8865,211.47512901856817,55.4646654048712,0.0,0.0,211.47513,36.052032,19.41263,302.60385,312.46463
8866,133.19321675804758,379.08359134888696,153.72607,152.08139,-20.532848,94.322945,132.67926,300.0789,302.78745
8867,inf,-inf,,0.0,inf,,,,1e-06
8868,18.997694933519654,-34.229501451688684,0.0,0.0,18.997696,-22.249176,-11.980324,304.02136,307.85202
8869,424.10784391580825,-29.73858809346413,0.0,0.0,424.10785,-19.330082,-10.4085045,304.486,317.5006
8870,inf,-inf,,0.0,-inf,,,,1e-06
8871,-18.826417488387015,-103.10159570212828,0.0,0.0,-18.826418,-67.01604,-36.085556,303.89783,315.07135
8872,129.14192243645965,566.2323847147687,26.389893,347.33435,102.75203,20.716677,198.18132,287.66174,288.89114
8873,170.833226617634,373.6249053211461,0.0,0.0,170.83324,242.85619,130.76872,320.25797,333.2804
8874,412.05995548448334,-195.00488771467974,0.0,0.0,412.05994,-126.753174,-68.25171,291.84714,321.67245
8875,1105583697.3836727,-1137307640.2758377,,0.0,261259710.0,,,419855.34,1e-06
8876,-0.7863147752443547,-296.41091462719385,0.0,0.0,-0.7863148,-192.6671,-103.74382,311.39587,335.91052
8877,425.98850547023505,161.75580542240226,0.0,0.0,425.98853,105.14128,56.614532,287.78513,311.0687
8878,6.43736396389496,379.22650233787124,0.0,0.0,6.4373627,246.49722,132.72928,306.12436,320.3461
8879,inf,-inf,,0.0,inf,,,,1e-06
8880,100148.6919429747,-101621.69121470045,935.1904,0.0,100148.695,40015.395,-5627.8237,398.56406,1e-06
8881,563.6981071230001,5.495849247398411,0.0,0.0,563.6981,3.5723023,1.9235474,316.7434,324.07126
8882,5400602.683575201,-5491738.983819851,5467793.0,0.0,164874.8,186591.62,-1873482.8,423.24542,1e-06
8883,140.2619670709048,-3.3783475570441226,0.0,0.0,140.26196,-2.1959271,-1.1824222,320.9811,327.73886
8884,719.5476665667449,-137.14347790424034,0.0,0.0,719.54767,-89.143265,-48.000214,312.0448,339.3241
8885,inf,-inf,,0.0,inf,,,,1e-06
8886,20.361243859335204,166.4990422969767,0.0,0.0,20.361244,108.22438,58.274662,287.24277,289.51627
8887,-15.066929758089183,-59.93256923287747,0.0,0.0,-15.06693,-38.95617,-20.976398,286.88657,295.43378
8888,8.70430254332253,167.7128633572841,0.0,0.0,8.704302,109.01336,58.6995,303.84064,312.4851
8889,86.34863974646527,3.485754224888865,0.0,0.0,86.34864,2.2657413,1.2200146,303.06137,308.86978
8890,89.29845871105627,10.501598469305936,3.1930084,0.54897356,86.10545,6.2770658,3.6755593,299.3718,299.8566
8891,186.84975606187857,26.930169332663155,0.0,0.0,186.84976,17.504616,9.425561,310.60962,323.93478
8892,570.5452701402669,168.80790864094766,505.86807,12.930214,64.67721,96.79493,59.082767,302.71973,306.9732
8893,45.697161928191704,-102.49437553063888,0.0,0.0,45.697163,-66.621346,-35.87303,305.53665,318.96906
8894,324.42214491768283,108.70785574655022,235.92163,12.781494,88.50052,57.878616,38.04775,300.6465,304.6426
8895,212.86388891089132,-110.19947534243656,0.0,0.0,212.86389,-71.62966,-38.569817,308.00952,332.1364
8896,-28.922746728009628,-60.3531560376521,0.0,0.0,-28.922745,-39.229553,-21.123604,313.01282,319.61255
8897,287.3965042576474,62.25575377601113,0.0,0.0,287.3965,40.46624,21.789516,310.6487,316.9252
8898,67097455.11413523,-68515345.75753042,,0.0,-15190345.0,,,-10324.549,1e-06
8899,174.25013866237674,-245.49610294369546,0.0,0.0,174.25014,-159.57248,-85.92363,311.92923,342.27933
8900,-972.8379694899868,858.2761476638817,-327.26355,551.2938,-645.5744,6.585688,300.39664,264.0391,335.5445
8901,207.0495353391455,108.98094987799013,0.0,0.0,207.04953,70.83762,38.143333,311.10587,311.9843
8902,174.93557700701265,37.266497727530094,0.0,0.0,174.93558,24.22322,13.043274,291.25632,303.39194
8903,372.59951935947646,163.97013503578978,0.0,0.0,372.59952,106.58058,57.38954,302.74164,315.7984
8904,324.28390998289694,179.08771228974356,139.52208,103.33204,184.76183,13.074981,62.680702,311.02603,311.6211
8905,289.6682342122042,333.6544432490906,166.81973,240.18593,122.84847,-23.310534,116.77905,306.98648,305.63092
8906,84.00385153902096,-57.89986925572011,0.0,0.0,84.003845,-37.634914,-20.264954,304.1609,311.68896
8907,inf,-inf,,0.0,inf,,,,1e-06
8908,258.50129631046156,367.2089636759896,0.0,0.0,258.50128,238.68582,128.52313,303.20844,309.37192
8909,inf,-inf,,0.0,inf,,,,1e-06
8910,52.023335455407704,200.40719839821918,0.0,0.0,52.023335,130.26468,70.14252,315.83066,323.39206
8911,inf,-inf,,0.0,inf,,,,1e-06
8912,510.00360535367236,-24.01369333307315,0.0,0.0,510.0036,-15.608902,-8.404793,314.74338,326.4142
8913,211052.66316493563,-224072.64993712524,,0.0,10408.522,,,311.84387,1e-06
8914,10.013837817943873,452.8965441481565,0.7670641,117.78844,9.246774,176.59431,158.5138,306.89392,312.26373
8915,485.9173903547296,51.43705319909199,497.03598,31.38264,-11.118581,2.0514445,18.002968,308.43277,308.65598
8916,24.089480679298816,-33.99505199993611,0.0,0.0,24.089481,-22.096785,-11.898268,299.53943,304.33868
8917,885.8904426301478,-279.4746939600213,0.0,0.0,885.8905,-181.65855,-97.81615,302.21036,351.97458
8918,636.1375846294445,96.64764049803875,290.26224,10.679424,345.87534,52.141544,33.826675,295.4685,298.09634
8919,243.5832984804365,-51.40816627711408,0.0,0.0,243.5833,-33.415306,-17.992857,316.4544,325.79306
8920,347.3169604520826,-351.36200028415607,0.0,0.0,347.31696,-228.3853,-122.9767,311.26334,354.4706
8921,371.5913326367702,-126.99751187354795,0.0,0.0,371.59134,-82.548386,-44.449127,310.68466,337.64774
8922,100.24389051030403,139.2219329534745,0.0,0.0,100.24389,90.49425,48.727676,302.19067,314.97662
8923,-31.390157636561938,-65.56722874528477,0.0,0.0,-31.390158,-42.6187,-22.94853,299.11,304.9181
8924,141.53805154335686,-36.70228011665485,0.0,0.0,141.53806,-23.85648,-12.845798,312.45175,317.656
8925,303.4084181122301,-58.21762906786117,0.0,0.0,303.40842,-37.84146,-20.376167,293.9716,315.4424
8926,303.3519418195173,149.63120120814878,95.40849,4.6565475,207.94344,92.60373,52.37092,292.66492,299.07486
8927,133.66754376353748,108.07691276418475,0.0,0.0,133.66754,70.25,37.82692,299.85675,300.38327
8928,inf,-inf,,0.0,inf,,,,1e-06
8929,240.1191329696112,344.5733466234508,315.46948,130.3327,-75.35036,93.63997,120.60066,308.6121,318.9871
8930,354.5507355884051,33.85766262064148,68.933716,2.4550457,285.617,19.552439,11.850183,306.94327,306.58246
8931,369.86793907421486,-19.1188259986059,0.0,0.0,369.86795,-12.427233,-6.691587,301.52182,320.8898
8932,6.294600387147533,-37.789489949605844,0.0,0.0,6.2945995,-24.563168,-13.226321,296.045,300.60828
8933,902.5870451926056,-425.1626705339273,0.0,0.0,902.58704,-276.3557,-148.80693,302.2494,356.39246
8934,549.0825175148132,87.86314951122512,0.0,0.0,549.0825,57.11105,30.752102,299.0855,303.4718
8935,124.0427911932223,-236.88643501424184,0.0,0.0,124.042786,-153.97618,-82.91025,310.94125,353.8374
8936,140.24880475087468,61.32344778935561,0.0,0.0,140.24881,39.86024,21.463207,286.7577,290.19595
8937,266.0108309450862,50.64719646385126,0.0,0.0,266.01083,32.920677,17.726517,298.24664,312.14905
8938,2852.658459011695,-2303.269341690744,82.112305,78.65808,2770.5461,-1575.7831,-806.1442,315.5709,134.22743
8939,982642.0102376109,-1265233.0083469322,,0.0,157909.6,,,9090.972,1e-06
8940,159.47964098547803,157.73262740359172,62.14009,68.137344,97.339554,34.388874,55.20642,303.3629,303.37363
8941,260.2174871809736,-288.08510705239996,0.0,0.0,260.2175,-187.25533,-100.82979,305.0849,342.7859
8942,178.79631471369578,91.92912129352572,0.0,0.0,178.79633,59.75393,32.175194,290.8886,291.3949
8943,inf,-inf,,0.0,inf,,,,1e-06
8944,259.08892564187454,107.91793877613537,0.0,0.0,259.08893,70.14667,37.771282,304.15656,315.47638
8945,231.7880131484108,220.36504297404315,0.0,0.0,231.788,143.23727,77.12776,313.94196,338.04825
8946,-1.3621855656824113,394.1722727172578,0.0,0.0,-1.3621855,256.212,137.9603,308.59857,317.9849
8947,191.6491553454053,-87.4596246512792,0.0,0.0,191.64915,-56.848755,-30.610868,296.66858,309.6986
8948,6362753.87318545,-6686080.458478653,,0.0,5825812.0,,,13630.113,1e-06
8949,169.29038512818016,-227.86110244629654,0.0,0.0,169.29039,-148.10971,-79.75138,299.15085,330.93372
8950,inf,-inf,,0.0,-inf,,,,1e-06
8951,2598653.645198817,-3253479.1242685956,,0.0,1954279.5,,,22066.916,1e-06
8952,167.2640126621694,308.58165169826765,77.070404,20.588501,90.19362,179.98956,108.00357,314.6701,319.671
8953,inf,-inf,,0.0,inf,,,,1e-06
8954,57431.188870182814,-73185.7368740704,28610.875,0.0,27059.041,31806.229,-22705.781,382.27463,1e-06
8955,56.967423805486476,-24.634145151098743,0.0,0.0,56.96743,-16.012196,-8.62195,306.81223,311.44235
8956,131.52492889538874,476.87008649858694,52.297485,241.77829,79.22745,68.18728,166.90453,306.73196,308.87744
8957,197.54823789121087,8.513240127199438,0.0,0.0,197.54825,5.533604,2.9796329,304.9513,313.21832
8958,293.0802744836292,-330.8087797617417,0.0,0.0,293.08026,-215.0257,-115.78307,307.622,349.58145
8959,37.52603588679713,-71.27304154095204,0.0,0.0,37.52604,-46.327477,-24.945564,309.6237,317.6383
8960,-1182.8906366337396,571.7749994673475,-34.468018,247.42044,-1148.4226,124.23331,200.12126,-20.725304,316.6693
8961,57.98248592023104,36.42292038698429,0.0,0.0,57.98249,23.674898,12.748022,300.68478,305.66003
8962,504.5931620703479,-251.3170345575692,0.0,0.0,504.59314,-163.35608,-87.96095,321.27936,357.79062
8963,404.0248370425776,33.79396835309396,0.0,0.0,404.02484,21.96608,11.8278885,319.3325,327.58603
8964,-0.8390720255489015,30.631409679910405,0.0,0.0,-0.8390713,19.910416,10.720993,313.64383,320.2574
8965,160344.7556683166,-184685.70654264616,,0.0,122942.6,,,415.7726,1e-06
8966,556.4773515984291,-437.1857501531865,0.0,0.0,556.47736,-284.17075,-153.01501,306.82394,359.43347
8967,inf,-inf,,0.0,inf,,,,1e-06
8968,14.611919161144534,263.9374225831315,11.965483,70.16369,2.6464362,101.39564,92.378105,293.92596,298.07104
8969,341.1266746109926,-247.92909884101584,0.0,0.0,341.12668,-161.1539,-86.775185,313.4023,344.5338
8970,660.7997205702019,65.6338852120997,0.0,0.0,660.7997,42.662025,22.971857,286.72995,305.3877
8971,44.90288933858636,641.2201718715755,41.60681,346.11832,3.296082,70.67478,224.42705,289.87967,294.10794
8972,49995532.76343721,-50740305.218645364,,0.0,9479671.0,,,11489.806,1e-06
8973,217.43518074008352,449.4906990328128,0.0,0.0,217.43518,292.16898,157.32175,315.18115,330.02658
8974,inf,-inf,,0.0,inf,,,,1e-06
8975,4021920.6677417606,-4136359.0816271133,,0.0,405796.2,,,533.0394,1e-06
8976,37.31377951235169,405.4209634626584,28.785849,218.48814,8.527929,45.035473,141.89734,293.6537,293.93198
8977,276.2706704642618,15.409966575186857,0.0,0.0,276.2707,2.739877,12.67009,287.65173,287.15103
8978,inf,-inf,,0.0,inf,,,,1e-06
